Principal Component 1,Principal Component 2,Position
-471.88204653429534,-25.6146698195953,SF
-132.83989567152526,-37.058330407334175,SF
7.855772494957819,93.87977505337761,PF
-79.0899333744403,80.10964823498142,SF
-451.34652563128554,16.23803885319972,PF
596.6343119092372,42.168518006416676,SF
-469.0216361333296,-20.09819830429529,SF
-587.3490946531202,-25.96385952337605,PF
-354.2782166057152,-59.69207321422013,PG
512.5488230168668,7.06337112388767,SF
1980.95294362188,356.3881860391161,C
1262.4851331763343,256.71870927350875,SF
179.02471404581752,276.5243477859327,C
1021.6419681754802,268.45431841646445,C
6.2024203456657006,136.33076047470018,SF
-467.490577113669,-39.929514347353276,PG
-359.3963559088655,12.022590316644369,SG
-581.0046232067705,-16.458586428718146,C
1130.472143649557,-410.71538982955923,PG
925.3766042473557,-163.9970002484905,PG
-504.3061792393611,-32.34130517358478,PG
-56.88674182457578,-135.48465391979894,PG
685.435135815526,-81.2126090536976,SG
164.72789914367888,49.89716068395242,SG
18.479955370388325,40.68167462829821,SG
-449.25154187231595,-17.0484315116799,SG
733.9150553109783,-332.66926588021346,PG
51.81186942160207,169.83066379070442,PF
104.60819251927603,-82.64649379713902,PG
1334.194493939338,355.28160494317706,PF
174.4238400750578,-202.0044583226516,PG
-511.98133463409994,-31.786123137426095,SG
411.22218410472965,31.725486766637687,SF
-415.3138728724165,-8.518994480113058,SG
-171.94264872226188,-18.05367825325395,SG
249.48302802919238,145.7287276050153,PF
315.99340876830456,-65.90125278021621,SF
-126.99191275311438,-50.68000681617053,SF
-152.51416803789607,-41.485079047486636,SF
49.190963747854084,204.33620985030404,C
-280.4866090030631,-31.951996563640975,PG
-54.92642798341444,106.28310679216663,PF
746.1678561371574,75.54818227329494,SF
261.00411511799496,22.058891986746758,SF
-542.93532192504,-27.75840914297714,SG
186.64267509179876,-166.7663693437018,PG
5.452927035965217,-111.74747791412214,PG
-328.10492776813174,46.92718352151296,SF
366.7500362211007,335.69173603378323,PF
422.5985707735472,-27.01706577881537,SG
-543.7453137313353,-32.73810389063062,PG
-76.78532592790884,-89.55932959219543,SG
841.7213433640642,187.39401083666542,C
1582.4612201812688,-151.9738736207351,SF
-205.55961381738365,-73.03670875498476,PG
246.58032834419078,234.64119437017774,C
594.3891641232741,250.09943647909512,C
-509.93169368141673,-0.20026454846536268,C
170.48167817408807,-113.75497719317981,PG
65.56470582543841,-74.18999045091806,SG
316.3003918523251,-41.13609303819986,SF
301.60480926352363,14.519102340591466,SF
-333.5020647616675,-3.8414977846003353,PF
193.20297368089336,1.6579727084355333,SG
-422.3447212487451,-60.49306621181797,PG
-290.9661018542326,112.43699796097174,PF
-307.0063414779985,2.191370182797936,SG
-403.91365020160924,47.104032552595626,PF
-383.9390435106403,51.68746004594867,PF
-589.1674250827058,-28.863958495609776,PG
-540.5709414201432,-3.2953233743703194,PF
-70.55759354262443,87.93969059769582,SF
236.4582301666735,-111.20654662521561,SG
721.3222126694603,-170.1384657291194,SG
440.5134385137011,226.1944028983325,C
-582.9796582876452,-27.21326613191767,SG
-311.68184224661326,-60.93893434615081,PG
-465.5077247263573,1.6270830309610957,PF
284.88217834961165,-51.519318483044266,SG
-77.2034931911561,133.42651511257242,SF
-322.95005960704003,-56.053686146549495,PG
-508.1895497376971,15.51114081286751,PF
-301.53508461598625,-40.51343882900163,SG
-540.2539614956484,-11.100463942484295,PF
272.5906092727114,77.60704825959476,PF
-352.14894756751073,-69.08863324928294,PG
578.7906221878883,211.58288119986202,C
-290.36300210469375,21.213270297342177,PF
114.3260563174199,151.94402348736782,C
-493.6271823122863,-8.579187417358717,PF
-32.74189750465359,-181.72959258819714,PG
-473.62914052279996,-40.21988379560712,PG
-532.2548442709177,-35.44350293000462,PG
-536.8737744983148,-31.040308224884278,PG
-503.51791252100617,-2.7763066484830894,PF
-433.85974463767604,7.79814916343625,C
-411.44652154304174,-5.126134490566507,SF
-91.09008492406628,-110.97257055898913,PG
-18.434091233600043,83.15952408925715,C
-506.9664888829915,-25.78931525294419,SF
-341.670826056201,58.69775954228234,PF
-333.4065398689046,-46.47109625860284,PG
-191.80871615403964,-52.443431762423536,PG
60.84028023724454,-58.153183642973325,SG
-563.2310750813535,-25.643398330758597,SF
-333.12245633922055,21.70356946164577,C
-143.3261134685278,-32.28082465017483,SG
-276.47400342664906,-66.05435188159132,PG
-146.88218147333066,-120.3607894952854,PG
-554.8569231853911,-22.795717317759053,SF
-559.4903678842036,-23.2321319670578,SF
-507.79513153022253,-6.767533281741102,SF
-293.3056305815695,25.28926054618166,C
-247.33272496387048,-30.41854734255742,SG
-465.1866367172497,-44.17874630687882,PG
83.25290789131031,50.748019375221915,SF
-177.55557380908897,-9.794746807054999,SG
-514.5745878456308,13.559602891696052,PF
-523.1441237910557,9.132595937448002,PF
-415.12093449387385,11.080148607816817,SF
-87.45122765446285,7.956944656165085,SF
229.25571384163698,204.8718590505527,PF
-473.21483596449303,-28.86242601706033,SG
-530.57146318495,-12.593095895683666,SG
-123.37551594761732,156.57716796271484,PF
-506.06786549194265,-26.069294088497468,SG
-133.86807459853873,-73.38639856027163,PG
51.696514023467216,-139.69483677135204,SG
-265.0463879512215,119.51340190147504,C
-434.81279847907996,20.98894175495768,C
-376.2699219255675,-14.746522710133554,SG
-569.0285544438732,-23.30410962296203,SG
-402.7408694610965,-17.706238183455113,SG
-210.5733557465278,-61.43236602479962,PG
-294.36268844318784,-12.773701829042674,PF
-279.8469167735179,62.20111067737628,C
-494.76804791082543,8.711282473184824,C
-380.5783779620198,27.22613181573579,C
-51.68610068529051,40.749006214381836,SF
-381.9155601986088,33.735324137598084,SF
-56.22985982089472,-20.982131460041863,SF
389.86846388520667,217.29448447998857,PF
-392.84950872034767,-52.4774654666913,PG
-460.6412675900036,-12.324641657168183,PF
-260.5202602707749,3.505542765621751,SF
-151.34740416549425,22.961388940681644,PF
266.8536213941909,-38.20008056368323,SF
-540.7537220626984,-19.654152562775323,PG
-551.6939789255027,-21.978648241948207,PG
-470.66553318669673,-18.019477463664735,PG
-452.9523775372409,81.12016116108937,PF
-551.2557815178769,6.9645926832005784,PF
95.34843973703244,-3.63481136413321,SF
-305.1935576752983,-65.77142300595716,PG
-407.3957109080419,-45.78225669791793,SG
-81.8646458562414,-75.67214106436424,PG
-90.68861956004389,-38.94438866353532,SF
-457.02504082877823,-31.326241635928298,PG
-543.0449139653152,-30.454640569659066,PG
-509.47961685323105,-27.135512940471678,PG
105.09529994712796,-142.52019891102987,PG
-187.9088855746591,21.76178251680237,SG
-88.77157318112921,-117.96730150357762,PG
-227.74982413524748,-27.892787118336877,PF
100.62592779940564,357.8136199975215,PF
-82.53405448007481,30.021284117173984,PF
171.703869367008,-155.2000928254318,PG
-275.2262909649377,-106.45756274124143,PG
302.5019244860315,218.72497463619595,C
178.19064202294658,-167.6984283584722,PG
-367.1635586099063,-73.19147513844464,PG
-22.125158116320677,-106.7913376270568,PG
-164.3236632753078,-55.98890318970382,SG
-465.5392902326473,175.00119311476294,PF
-351.35607206632244,-38.81133142330475,SF
-547.6730069055138,-20.742597231662234,SF
-399.1825777332373,-44.33250580978531,SF
-151.05124425275483,-76.0265226431459,SG
-251.3251593137755,-94.04756175134905,PG
-249.1798292834692,-111.67454427919351,PG
-334.8505398360138,62.9519321976224,PF
-26.154298262375733,134.38908298628974,PF
-523.9485643544917,-8.029617991215012,SF
254.99653980948847,69.85213846300317,SF
-53.58082117375977,150.77762229488707,C
-176.36114308486276,21.84073537656551,PF
-445.9157039101454,2.3129608467944145,SF
-399.9813692747195,-12.070444069686495,PF
17.933203816704122,141.74842996945637,SF
218.0489452700432,-76.63525197023937,SG
-498.73149942735785,-35.97124288168337,PG
-577.4908163728988,-29.345412771491603,PG
-527.4799231876691,-30.890482037395135,PG
-507.7188331803637,-28.24784675206405,SG
-549.0590324524921,-29.086562167866315,SG
-523.1884600261246,-38.89417755452651,PG
-545.1646299152775,-35.634121046166904,PG
-447.9714282930767,-35.63786190685331,SG
234.35154717895284,-87.18914092210076,SF
-305.6257972241798,-37.5114790246859,SG
-55.522140705446304,-75.94153159861304,SF
115.99098580176076,176.89787189178008,C
-32.4753370626438,119.42106277585815,C
-347.1115189087576,-43.134661019362014,PG
-483.86284837224815,-37.3125607001573,PG
-571.9451901390067,-28.66891004269855,PG
-507.4171419255738,-34.90768620032717,PG
-460.8687605559311,72.6762724809007,C
-460.2001917437406,-48.691484386516834,PG
-62.36790953669845,-27.82202724027394,SG
-98.96235018214384,-102.88154410820592,PG
-369.89264512367396,-0.3739879640443924,SG
-304.06999738134067,-25.62150857947679,SF
-323.92205440451636,-31.925929908704457,SG
-123.14301829839451,6.046941900796277,SG
-573.7176831238118,-22.172344211795497,SG
577.7683051052783,-218.89691932926047,PG
197.44584918783278,107.32920698792391,PF
-159.70828821287324,112.45185135029668,SF
-129.73935935782634,-3.071085653449721,SF
-508.1014391920328,-36.37063329831346,SG
-111.03807983426447,-62.26126311266819,SF
316.9282144071832,6.386123324454147,SF
555.3414193658092,-53.49076354646175,SF
-36.740050663917145,112.26140179627144,PF
-256.3495336132197,-79.45417877502322,PG
-455.16687618364705,12.634229603130386,PF
-349.97266902700085,11.698926741325351,SG
454.8077302756825,180.89836921264202,C
-420.2583950626944,32.0363167157147,PF
-343.8951837527878,-53.94410537823545,PG
-25.508998500492453,-6.616162117077131,SG
-55.1998951441218,158.75665958708476,PF
-187.28720437526465,-98.45022202041979,PG
-125.39607901754988,-79.19933436758558,SG
-58.77466191200472,50.753735574373835,C
91.83872275446993,-27.262620811208745,SG
-486.1105499426154,-13.783887552782225,SF
-176.16827692781976,64.86176202999341,PF
-443.03606286774755,24.300142032520576,PF
-548.6106717700345,-30.700189230989736,PG
-22.891690651050453,-38.00616487554537,SF
-204.22008741719452,-1.8931338818114547,SF
-569.0138552592044,-22.527552074359615,SG
-394.10297256527474,-32.31286198912075,PG
-484.2467416927685,-31.331984965522828,PG
-505.3557268949638,-27.244704233018314,PG
-273.17987037309183,-20.430088437526386,SG
-241.6014937002725,84.17334630733905,PF
404.5077412842495,-136.45079700256292,PG
110.23622703679393,-153.05670698569878,PG
-251.93753084590617,231.08777807012922,C
39.71942761637024,-85.59396723325531,SG
-453.0322969689555,-65.99786254084589,PG
-548.3849824907992,-22.13789956206472,SG
-563.0013626712375,-22.886877656239786,PF
-590.4806316111147,-26.395846286347666,PF
-568.0202168223333,-22.754720043946232,PF
-479.24570585848727,36.318170364403244,PF
-410.8686264187627,40.51149185232178,SF
27.54147134131199,-100.8425463472615,SG
-134.78555032463777,-25.794938854927565,SG
-149.23626631667292,-109.40339132373816,SG
-509.18459442786985,13.065214072540869,C
76.12885382799823,144.8735575506468,C
-425.3681517184349,-58.27361731674938,PG
-582.9498532459075,-29.993113906429258,PG
-437.91775906759403,-54.544653509618925,PG
145.45984861263094,-123.72345385144779,SG
39.92325282615673,-173.33137389744638,PG
-393.51730475380407,51.0437392763599,C
-280.6850140976434,-37.01097642090754,SF
-365.42001467691796,11.99892180025875,SF
-343.6375104631212,-35.260864933570126,SG
-286.6972933978403,11.241621568507114,SF
151.61971365420936,49.20692735311866,SF
671.5650756659828,63.36981701215099,PF
-529.892667082738,-3.1206422503124287,SF
-446.8244850658482,14.87641721969505,SF
-557.6712409587915,-9.64428281763422,C
382.74456594732226,84.78151222776724,PF
-402.80238196325126,72.91695650317236,C
57.87149028227918,15.663364216475635,SF
-141.87145547997096,-102.75409116409305,PG
-476.40625176578584,38.37472957392846,C
41.224521459324365,-25.464755063603135,SG
507.99278907369387,128.1710465832578,PF
-5.086496198223244,152.67713221827654,C
-567.7741056476663,-30.041681812930417,PG
454.28830903158416,-68.72016026246209,SG
-581.9863650772431,-25.736382967275205,SF
-246.8434028177344,47.9641810956019,SF
-117.39484741486552,119.21584647923594,PF
-368.4140360419198,21.54677440010157,PF
49.25731115321889,-1.393900242747467,SF
-96.87966915302991,16.006853801971253,PG
62.03128268161868,54.00108710792095,PF
36.33447806300853,-49.279346659519135,SF
-129.43286480869648,74.21088955057381,PF
-571.1942645776037,-37.991049366420675,PG
39.37058272005822,-80.42967023439532,PG
-575.4780593129844,-15.528259247807473,C
-180.54543097308357,213.77868630012688,C
-430.03691491718973,70.84650610917082,PF
-388.2756600715144,-18.78296134974699,SG
-267.4690752408465,65.20205602018639,PF
-325.1223732876508,-11.272366043082206,SF
-110.2028951481683,-34.56125544227341,SG
-134.6902289375774,75.84390372373112,PF
-459.9880365026212,3.397877674528644,PF
-116.72395376245362,-111.33254669038206,PG
-592.43151613225,-23.19330084722563,SF
-458.7163437156386,15.191409156385,PF
-537.9045122720954,-25.928452303603184,PG
-469.50125691164016,-20.303481200391115,PF
156.33617161024586,135.83893406759358,C
-140.30520610867347,60.20027033949982,SF
-568.7045702992206,-31.12953121718298,PG
212.5709238231492,8.786847401834926,PF
-318.1261088996421,-14.98791638844751,SF
-40.64407085504513,-100.73845221993521,SG
469.89742016556545,-89.2039911069617,SF
-549.0920695211796,-23.528241116658858,PG
-263.4650371135929,211.23511482740372,PF
128.80619936586754,-182.0115309551636,PG
399.7945950904091,-120.77555152261496,SG
-420.4801670137132,-30.166633910894195,SG
-549.1085938618122,-27.198912710158353,PG
127.17771980218822,-81.3030050730109,PG
-375.0540481143147,-59.30764967780142,PG
-584.6624793099496,-26.205411786110627,PG
162.76143311158535,38.11376482018025,SF
280.72803569251346,-250.96136321259786,PG
-114.25256936352815,254.61700148322166,C
43.649249352156744,112.38302330915248,PF
-366.6577556385794,-10.841061385915625,PF
143.6718154489771,167.55303175266909,C
263.0446372761761,42.11538134963418,SF
-161.48495051182954,-12.225168322626779,SF
-398.20089820704254,30.50434824105237,PF
-559.5692053550787,-33.87217055425204,PG
-526.3838845744515,1.4417447646482202,PF
-410.7596151572686,19.078270215110365,C
-470.91241234084976,-3.5324787717648505,PF
-204.57463498933402,-45.42764756275679,PG
-542.9158132628318,-15.620865826750697,SF
78.40663036444005,40.91976543314351,PF
303.32155511175483,-86.86081698676108,SG
326.47370465698623,-135.27503975331018,SG
-113.38760822007748,-72.6130928442677,SG
-474.629586212522,-28.124838184333907,SG
-572.5309336779857,-29.684041561219207,PG
-182.5980949312223,-63.887091517765235,SF
-362.4471569061252,-19.647242309943028,SG
178.58936897569708,55.68505082646131,C
-360.5289489159254,48.213294806858926,PF
-361.17324497331856,-74.1999088295601,PG
-288.102249871176,68.92635835635764,C
198.33158787604543,-170.0813693767559,PG
-199.20652321355743,28.80182314575324,SF
-547.860053228772,-24.604318012468724,SG
-557.7003355239731,-25.853822033443777,SG
-149.5058485427545,5.703094626016231,SG
125.79419042114102,-72.91658526511868,SG
-426.6208346762427,-20.181454348445094,SF
-525.1109742236149,-13.44572758379242,SF
-375.48232621429486,-45.575630805530565,PG
-465.24848751203405,-53.905276914331935,PG
-522.795613795774,-43.38303428193913,PG
-537.9523509702783,-36.78613866058709,PG
-587.1384099929178,-25.2012679494393,PG
-114.32711106413137,-59.63355618269348,SF
-348.4107053884359,-37.59375147669449,SF
-361.41588083323154,-48.30371830772835,SF
3.3813696840611556,-18.928890344143817,SF
-326.0321444065491,37.680611964799084,PF
-336.79272070493323,52.67900942286606,PF
-350.88631247524245,15.910815032428474,SF
240.87342755466523,-14.931862214916425,SF
15.83635074650931,-0.10056132507148874,SF
-480.3484665421374,14.36783424152847,C
-144.53205613643183,-18.876750349313063,SG
790.614447308607,140.36824274956012,C
629.4088105416073,5.2653833844039255,SF
-71.0698141813599,235.19689702156649,C
348.2637422623633,103.65131724240818,PF
-555.293676003279,-25.862654580765295,SG
-322.63038805046534,-79.08137592613977,PG
-349.1497952454764,16.371188792444464,SF
507.02213577818986,-298.2396191176414,PG
-245.96619064960998,-108.25816180370995,PG
157.4888386189857,-216.24529559852772,PG
-392.5670446349667,-47.20474190286515,PG
-223.84064373905676,-86.462524840747,PG
101.22215008882813,-76.48884209089513,SG
-103.42827553875304,25.632721828065534,SG
-25.60986251157908,-144.58928308383315,PG
-369.1182170901855,-65.99774045380599,PG
-251.99112914062619,-104.85540829791013,PG
-81.58092985070539,80.9407058691184,PF
-505.2809447684269,-33.24030308882623,SG
-514.575962349734,-32.72271592707949,SG
-585.848848323873,-24.570370170009955,PF
-33.150678777864755,-70.86004182790968,PG
-392.08797433210407,12.370866267399428,PF
